TransactionID,Date,StoreID,StoreType,ProductID,ProductName,Category,UnitsSold,UnitPrice,DiscountRate,SalesAmount,WasteUnits,WasteCost,IsWeekend
TX000187,2026-01-14,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,0.15,238.00,1,24.00,0
TX000188,2026-06-05,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.05,279.30,0,0.00,0
TX000189,2026-03-30,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,4,55.00,0.05,209.00,0,0.00,0
TX000190,2026-02-26,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,3,65.00,0.00,195.00,1,39.00,0
TX000191,2026-03-07,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,5,59.00,0.00,295.00,2,70.80,1
TX000192,2026-06-30,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.05,133.00,0,0.00,0
TX000193,2026-01-11,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.10,324.00,0,0.00,1
TX000194,2026-06-13,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,3,69.00,0.00,207.00,0,0.00,1
TX000195,2026-02-13,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,10,48.00,0.05,456.00,0,0.00,0
TX000196,2026-05-15,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,9,49.00,0.05,418.95,0,0.00,0
TX000197,2026-02-13,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,0
TX000198,2026-06-15,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,4,50.00,0.00,200.00,1,30.00,0
TX000199,2026-06-17,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,12,40.00,0.20,384.00,0,0.00,0
TX000200,2026-05-29,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,7,40.00,0.05,266.00,0,0.00,0
TX000201,2026-04-24,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,3,69.00,0.15,175.95,1,41.40,0
TX000202,2026-01-15,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,3,69.00,0.00,207.00,0,0.00,0
TX000203,2026-01-24,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,6,65.00,0.10,351.00,0,0.00,1
TX000204,2026-04-26,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,7,40.00,0.00,280.00,0,0.00,1
TX000205,2026-02-08,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,8,48.00,0.00,384.00,0,0.00,1
TX000206,2026-06-15,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,2,45.00,0.00,90.00,0,0.00,0
TX000207,2026-05-15,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,0.00,260.00,0,0.00,0
TX000208,2026-06-23,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,12,45.00,0.20,432.00,0,0.00,0
TX000209,2026-01-25,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,7,40.00,0.10,252.00,0,0.00,1
TX000210,2026-02-08,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.15,327.25,0,0.00,1
TX000211,2026-03-21,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.15,204.00,0,0.00,1
TX000212,2026-03-26,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,4,40.00,0.00,160.00,0,0.00,0
TX000213,2026-04-03,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.05,448.40,0,0.00,0
TX000214,2026-02-27,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.00,240.00,0,0.00,0
TX000215,2026-05-10,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,1
TX000216,2026-02-09,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.20,128.00,0,0.00,0
TX000217,2026-02-12,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.10,162.00,0,0.00,0
TX000218,2026-04-25,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.00,210.00,0,0.00,1
TX000219,2026-05-01,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,11,59.00,0.20,519.20,0,0.00,0
TX000220,2026-04-08,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.10,220.50,0,0.00,0
TX000221,2026-06-04,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,2,69.00,0.00,138.00,0,0.00,0
TX000222,2026-05-13,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,0,0.00,0
TX000223,2026-05-12,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.00,294.00,0,0.00,0
TX000224,2026-01-07,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.10,202.50,0,0.00,0
TX000225,2026-01-21,ST003_Silom,Express,PRD_BAK_004,Danish Apple,Bakery,3,50.00,0.00,150.00,0,0.00,0
TX000226,2026-02-07,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.05,256.50,0,0.00,1
TX000227,2026-02-05,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.00,240.00,0,0.00,0
TX000228,2026-06-05,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.00,294.00,0,0.00,0
TX000229,2026-02-01,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.10,315.00,1,30.00,1
TX000230,2026-05-08,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,0
TX000231,2026-01-01,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,5,59.00,0.00,295.00,0,0.00,0
TX000232,2026-06-21,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,9,35.00,0.05,299.25,0,0.00,1
TX000233,2026-05-22,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,9,49.00,0.10,396.90,1,29.40,0
TX000234,2026-04-02,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.00,472.00,0,0.00,0
TX000235,2026-05-29,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,3,40.00,0.00,120.00,0,0.00,0
TX000236,2026-06-25,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.00,288.00,0,0.00,0
TX000237,2026-04-28,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.00,552.00,1,41.40,0
TX000238,2026-05-12,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.10,189.00,0,0.00,0
TX000239,2026-01-13,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.00,414.00,0,0.00,0
TX000240,2026-04-13,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.05,325.85,0,0.00,0
TX000241,2026-05-13,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.20,220.00,0,0.00,0
TX000242,2026-02-16,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.05,524.40,0,0.00,0
TX000243,2026-04-20,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.05,273.60,0,0.00,0
TX000244,2026-04-01,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,5,49.00,0.05,232.75,0,0.00,0
TX000245,2026-04-14,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,1,35.00,0.00,35.00,0,0.00,0
TX000246,2026-06-05,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,7,45.00,0.00,315.00,0,0.00,0
TX000247,2026-05-26,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.00,520.00,0,0.00,0
TX000248,2026-04-06,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.15,327.25,0,0.00,0
TX000249,2026-01-30,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,9,40.00,0.10,324.00,0,0.00,0
TX000250,2026-01-31,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,1,69.00,0.20,55.20,3,124.20,1
TX000251,2026-05-06,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.00,330.00,0,0.00,0
TX000252,2026-01-23,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,3,40.00,0.05,114.00,0,0.00,0
TX000253,2026-03-16,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,5,40.00,0.20,160.00,1,24.00,0
TX000254,2026-02-27,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.00,350.00,0,0.00,0
TX000255,2026-04-30,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,11,40.00,0.15,374.00,0,0.00,0
TX000256,2026-04-12,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.10,189.00,0,0.00,1
TX000257,2026-06-14,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.10,216.00,0,0.00,1
TX000258,2026-05-22,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,3,40.00,0.00,120.00,1,24.00,0
TX000259,2026-02-09,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,2,40.00,0.00,80.00,3,72.00,0
TX000260,2026-03-14,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,5,69.00,0.00,345.00,1,41.40,1
TX000261,2026-05-17,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,1
TX000262,2026-06-04,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,2,65.00,,130.00,0,0.00,0
TX000263,2026-01-12,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,10,69.00,,552.00,0,0.00,0
TX000264,2026-06-10,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,12,69.00,0.20,662.40,0,0.00,0
TX000265,2026-06-25,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.10,372.60,0,0.00,0
TX000266,2026-02-22,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,0.00,260.00,1,39.00,1
TX000267,2026-04-13,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,0.15,200.60,0,0.00,0
TX000268,2026-04-30,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.10,496.80,0,0.00,0
TX000269,2026-06-07,ST004_Ari,Supermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,1
TX000270,2026-03-22,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,0.10,252.00,0,0.00,1
TX000271,2026-01-24,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.10,189.00,0,0.00,1
TX000272,2026-04-01,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.05,171.00,0,0.00,0
TX000273,2026-05-18,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.10,396.00,0,0.00,0
TX000274,2026-04-04,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,3,59.00,0.00,177.00,1,35.40,1
TX000275,2026-01-19,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.10,189.00,0,0.00,0
TX000276,2026-01-31,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,4,55.00,0.10,198.00,0,0.00,1
TX000277,2026-05-23,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,2,40.00,0.00,80.00,1,24.00,1
TX000278,2026-03-27,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,0
TX000279,2026-03-23,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,9,49.00,0.15,374.85,0,0.00,0
TX000280,2026-03-28,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,1
TX000281,2026-06-22,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,8,49.00,0.15,333.20,0,0.00,0
TX000282,2026-06-26,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.10,468.00,0,0.00,0
TX000283,2026-02-28,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,10,65.00,0.10,585.00,0,0.00,1
TX000284,2026-06-08,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,0.20,224.00,0,0.00,0
TX000285,2026-04-23,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.00,294.00,0,0.00,0
TX000286,2026-05-09,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.00,288.00,0,0.00,1
TX000287,2026-05-03,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,5,49.00,0.05,232.75,0,0.00,1
TX000288,2026-05-17,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,2,35.00,0.05,66.50,0,0.00,1
TX000289,2026-03-09,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,0,0.00,0
TX000290,2026-03-18,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.05,262.20,0,0.00,0
TX000291,2026-05-24,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,1,69.00,0.00,69.00,0,0.00,1
TX000292,2026-04-12,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,8,40.00,0.05,304.00,2,48.00,1
TX000293,2026-06-17,ST003_Silom,Express,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,0,0.00,0
TX000294,2026-02-05,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.00,520.00,0,0.00,0
TX000295,2026-05-16,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.00,240.00,0,0.00,1
TX000296,2026-02-05,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.00,245.00,0,0.00,0
TX000297,2026-05-02,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,0,0.00,1
TX000298,2026-01-23,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.15,297.50,0,0.00,0
TX000299,2026-01-10,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,5,49.00,0.00,245.00,0,0.00,1
TX000300,2026-02-17,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.00,135.00,1,27.00,0
TX000301,2026-04-27,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.10,189.00,0,0.00,0
TX000302,2026-05-10,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,5,69.00,0.00,345.00,0,0.00,1
TX000303,2026-02-17,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.05,336.30,0,0.00,0
TX000304,2026-02-14,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,9,40.00,0.10,324.00,0,0.00,1
TX000305,2026-02-17,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,3,48.00,,136.80,0,0.00,0
TX000306,2026-04-09,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,,273.60,0,0.00,0
TX000307,2026-06-17,ST003_Silom,Express,PRD_BAK_004,Danish Apple,Bakery,3,50.00,0.00,150.00,0,0.00,0
TX000308,2026-02-10,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,4,40.00,0.05,152.00,0,0.00,0
TX000309,2026-02-26,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,3,40.00,0.10,108.00,0,0.00,0
TX000310,2026-06-05,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.20,156.80,0,0.00,0
TX000311,2026-02-25,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,4,40.00,0.00,160.00,0,0.00,0
TX000312,2026-04-03,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.00,520.00,0,0.00,0
TX000313,2026-02-08,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,7,59.00,0.15,351.05,0,0.00,1
TX000314,2026-05-30,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.15,280.50,0,0.00,1
TX000315,2026-05-25,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,0
TX000316,2026-01-06,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,1,41.40,0
TX000317,2026-01-17,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.00,360.00,0,0.00,1
TX000318,2026-02-04,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,5,59.00,0.10,265.50,0,0.00,0
TX000319,2026-04-07,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,10,55.00,0.20,440.00,0,0.00,0
TX000320,2026-01-31,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.10,157.50,0,0.00,1
TX000321,2026-02-27,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.05,213.75,0,0.00,0
TX000322,2026-02-28,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.05,273.60,0,0.00,1
TX000323,2026-01-29,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.10,180.00,0,0.00,0
TX000324,2026-01-18,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,0.00,260.00,0,0.00,1
TX000325,2026-01-13,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.10,162.00,0,0.00,0
TX000326,2026-02-05,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.00,483.00,0,0.00,0
TX000327,2026-03-23,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.05,494.00,0,0.00,0
TX000328,2026-04-16,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.00,483.00,0,0.00,0
TX000329,2026-02-14,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.10,220.50,0,0.00,1
TX000330,2026-05-15,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,5,49.00,0.10,220.50,1,29.40,0
TX000331,2026-02-27,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.10,216.00,0,0.00,0
TX000332,2026-04-17,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.00,210.00,0,0.00,0
TX000333,2026-04-26,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.15,280.50,0,0.00,1
TX000334,2026-03-10,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,0,0.00,0
TX000335,2026-05-24,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,0,0.00,1
TX000336,2026-01-04,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,11,50.00,0.20,440.00,0,0.00,1
TX000337,2026-06-04,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,9,49.00,0.00,441.00,0,0.00,0
TX000338,2026-04-08,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.05,166.25,0,0.00,0
TX000339,2026-05-01,ST003_Silom,Express,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.05,237.50,0,0.00,0
TX000340,2026-02-26,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.05,128.25,0,0.00,0
TX000341,2026-02-20,ST003_Silom,Express,PRD_BAK_004,Danish Apple,Bakery,4,50.00,0.10,180.00,0,0.00,0
TX000342,2026-05-21,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.10,434.70,0,0.00,0
TX000343,2026-04-01,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.20,192.00,0,0.00,0
TX000344,2026-05-19,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.00,245.00,0,0.00,0
TX000345,2026-01-02,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.20,192.00,0,0.00,0
TX000346,2026-01-03,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.10,126.00,0,0.00,1
TX000347,2026-05-04,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.00,270.00,0,0.00,0
TX000348,2026-01-05,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,9,69.00,0.15,527.85,0,0.00,0
TX000349,2026-02-15,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,9,55.00,0.15,420.75,0,0.00,1
TX000350,2026-05-15,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,0.05,224.20,0,0.00,0
TX000351,2026-03-04,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.20,331.20,0,0.00,0
TX000352,2026-06-16,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,,346.50,1,33.00,0
TX000353,2026-02-13,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,7,48.00,0.10,302.40,0,0.00,0
TX000354,2026-05-16,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,1
TX000355,2026-05-26,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.00,483.00,0,0.00,0
TX000356,2026-06-18,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.05,228.00,1,24.00,0
TX000357,2026-04-12,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.00,483.00,0,0.00,1
TX000358,2026-04-10,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.10,424.80,0,0.00,0
TX000359,2026-05-09,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.00,135.00,2,54.00,1
TX000360,2026-06-02,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,3,59.00,0.00,177.00,0,0.00,0
TX000361,2026-04-26,ST004_Ari,Supermarket,PRD_BAK_004,Danish Apple,Bakery,4,50.00,0.05,190.00,0,0.00,1
TX000362,2026-04-08,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.05,432.25,0,0.00,0
TX000363,2026-01-22,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.10,144.00,0,0.00,0
TX000364,2026-01-28,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.05,213.75,0,0.00,0
TX000365,2026-01-27,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,3,55.00,0.00,165.00,0,0.00,0
TX000366,2026-01-23,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.00,140.00,0,0.00,0
TX000367,2026-04-09,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.10,496.80,0,0.00,0
TX000368,2026-03-04,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.00,245.00,0,0.00,0
TX000369,2026-03-10,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,5,69.00,0.10,310.50,0,0.00,0
TX000370,2026-01-20,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,0,0.00,0
TX000371,2026-06-07,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.00,240.00,0,0.00,1
TX000372,2026-04-08,ST003_Silom,Express,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.05,182.40,0,0.00,0
TX000373,2026-06-16,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.05,228.00,0,0.00,0
